level,province_nesdc_en,type,sector,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Provincial,UDON THANI,Current Market Prices,Transportation and storage,1698.497874,1797.847422,1831.006018,1828.843279,1723.906469,1594.382077,1749.825434,1832.311857,1820.433805,1837.548775,1941.112994,2160.334963,2353.96523,2209.890582,2284.656266,2101.922895,2247.97486,2465.302468,2504.953993,2725.592611,2844.810445,3288.143191,3569.216386,3609.375445,3692.465916,3212.281466
Provincial,UDON THANI,Current Market Prices,Accommodation and food service activities,1041.631362,1271.125992,1121.325732,839.433453,967.677815,1048.377836,1075.542808,945.957823,918.689524,1152.050977,1123.715672,1043.936588,1039.835056,1009.738937,1217.330281,973.778046,1048.371951,1062.374278,1166.674815,1180.365046,1309.449883,1402.539508,1635.751178,1847.615996,2120.816693,1665.197823
Provincial,UDON THANI,Current Market Prices,Information and communication,342.156936,373.48643,409.907552,444.854245,442.932708,452.586441,605.940931,657.178617,674.04166,685.200334,714.84074,704.477325,715.881342,753.878228,746.86249,840.702722,911.334654,942.070458,894.294277,799.936218,858.441259,939.897296,1038.935415,1176.191915,1297.284066,1359.838526
Provincial,UDON THANI,Current Market Prices,Financial and insurance activities,2074.59929,2328.771444,2284.572333,2136.159551,1611.725256,1679.508064,1635.43537,1822.90261,1947.092895,2211.793297,2574.40088,3251.901726,3881.875578,4171.360787,4400.5105,4757.612246,5077.664956,5809.769044,7039.469786,7827.784313,7773.705265,8837.96766,9024.9124,9681.317077,10395.69481,10502.67904
Provincial,UDON THANI,Current Market Prices,Real estate activities,1735.998331,2072.241303,2452.857782,2900.822638,3386.861048,3460.927231,3323.890519,3726.948839,3877.1343,3913.941853,4008.22018,4292.51249,4799.573508,3842.212704,4778.076897,5987.351011,6419.94589,5065.479589,6507.771648,4914.42111,5986.398438,4418.774641,5493.706516,4762.483137,4768.421511,5045.248532
Provincial,UDON THANI,Current Market Prices,"Professional, scientific and technical activities",15.52731,25.415047,24.352274,15.855784,18.988112,16.73208,16.814152,22.52788,24.7299,25.069199,27.650992,30.676336,31.882438,28.022256,32.2411,29.782512,46.802712,50.101795,50.795378,52.827447,60.27218,68.090051,61.91315,59.958672,68.041573,74.190214
Provincial,UDON THANI,Current Market Prices,Administrative and support service activities,15.117627,20.754245,59.532783,56.958673,83.445352,110.383457,266.197455,298.75498,341.322604,371.211742,297.632056,352.335031,362.154228,648.1045,839.030089,965.85273,857.98696,692.3307,763.95458,815.372883,814.716809,794.994225,919.56939,884.139509,884.908159,617.98388
Provincial,UDON THANI,Current Market Prices,Public administration and defence; compulsory social security,2461.572985,2656.888319,2920.094405,3298.92581,3608.318754,3898.682851,4102.488515,4940.952953,5340.970498,5972.767462,6605.591699,6052.911094,5861.27323,5178.908133,5319.934164,6117.714443,6637.712797,8553.917664,7578.703455,5945.033099,6564.158268,6822.894252,7078.485872,7480.013925,7810.959019,7695.19117
Provincial,UDON THANI,Current Market Prices,Education,3737.662446,4387.310228,5468.804698,4884.983386,3798.776171,3932.914031,4025.364126,4019.341505,4444.258595,5082.031342,5631.414199,6702.814443,7477.403119,7966.691045,8689.074276,9394.448299,11160.04323,12845.67623,13212.76979,13823.32389,13411.17886,13399.62198,13664.90633,13113.7595,13288.8805,13450.33475
Provincial,UDON THANI,Current Market Prices,Human health and social work activities,1290.902244,1002.513245,1176.15674,1256.018946,1309.166031,1408.551692,1534.861602,1691.229069,1675.589006,1883.610116,2021.137441,2148.935873,2256.374845,2458.287301,2770.607058,2642.657667,2668.888353,2900.891515,3062.355043,3252.546561,3394.62254,3633.703691,3875.163084,4161.925588,4555.349611,5075.897929
Provincial,UDON THANI,Current Market Prices,"Arts, entertainment and recreation",23.521066,38.041814,37.320374,37.51488,43.527537,47.20715,47.966448,47.936772,94.002784,181.969999,202.699145,177.046715,86.501981,83.355079,80.424631,104.046673,120.180882,141.476481,143.281695,142.555885,142.470536,177.041292,209.048201,245.148891,289.148616,253.63104
Provincial,UDON THANI,Current Market Prices,Other service activities,422.962055,437.689463,493.810436,562.621014,584.342043,623.512436,738.835639,681.033285,695.381538,892.909831,799.427785,642.336478,767.007675,810.129883,1024.885454,967.482366,1124.506566,1222.906468,1356.312271,1318.397068,1365.199627,1377.123037,1492.931418,1502.884161,1404.143022,1381.386197
Provincial,UDON THANI,Current Market Prices,Gross provincial product (GPP),29547.34747,33234.65061,35969.31693,34740.22814,34143.84694,36302.81779,35236.76925,38157.59259,43634.53261,45624.42146,46561.56728,52898.32141,60541.60425,61010.8957,71109.37594,77038.0558,88711.75726,92333.99598,98633.97519,99310.00133,101400.3544,105085.2274,109156.2818,109688.5258,111979.9103,108112.8218
Provincial,UDON THANI,Current Market Prices,GPP Per capita (Baht),20807.793,23150.403,24784.765,23680.787,23025.7,24221.675,23823.412,26152.41,30329.574,32175.451,33330.046,38452.522,44710.435,45796.862,54279.249,59827.855,68995.741,71920.173,76941.899,77584.786,79337.102,82559.976,85962.688,86656.248,88756.997,85981.863
Provincial,UDON THANI,Current Market Prices,"Population (1,000 persons)",1420.013518,1435.597046,1451.267186,1467.021666,1482.858104,1498.774,1479.081492,1459.046893,1438.679344,1417.988544,1396.984757,1375.67883,1354.082198,1332.206901,1310.065582,1287.662,1285.757,1283.84,1281.928,1280.019,1278.095,1272.835,1269.81,1265.789,1261.646,1257.391
Provincial,UDON THANI,Chain Volume Measures,Agriculture,4721.847959,5113.053023,4815.239012,4518.631527,5217.588625,5682.549846,5128.746269,5217.412224,6614.472748,6006.891373,5446.380603,5818.786758,6247.550459,6439.157054,6622.428363,6704.081803,8081.27536,8401.727306,8426.503388,9133.681302,9505.494706,9854.578766,10100.456,11013.75284,10947.8203,10047.5842
Provincial,UDON THANI,Chain Volume Measures,Agriculture,4721.847959,5113.053023,4815.239012,4518.631527,5217.588625,5682.549846,5128.746269,5217.412224,6614.472748,6006.891373,5446.380603,5818.786758,6247.550459,6439.157054,6622.428363,6704.081803,8081.27536,8401.727306,8426.503388,9133.681302,9505.494706,9854.578766,10100.456,11013.75284,10947.8203,10047.5842
Provincial,UDON THANI,Chain Volume Measures,"Agriculture, forestry and fishing",4721.847959,5113.053023,4815.239012,4518.631527,5217.588625,5682.549846,5128.746269,5217.412224,6614.472748,6006.891373,5446.380603,5818.786758,6247.550459,6439.157054,6622.428363,6704.081803,8081.27536,8401.727306,8426.503388,9133.681302,9505.494706,9854.578766,10100.456,11013.75284,10947.8203,10047.5842
Provincial,UDON THANI,Chain Volume Measures,Non-Agriculture,29148.70467,31538.62444,33267.82251,29666.7203,30169.94809,31730.04016,30569.41399,32940.18037,35997.88028,36661.47504,36314.88702,37940.56629,43012.63729,40933.88626,45545.28357,46709.49594,51779.9947,53143.2883,55255.07964,56122.55896,57653.53224,57814.60149,58550.19096,59554.00277,60078.40781,57723.20007
Provincial,UDON THANI,Chain Volume Measures,Industrial,4622.033069,4940.592071,6043.950411,4500.227339,4678.790054,5449.487149,4968.699551,5377.240216,6487.096951,6133.628259,5035.902579,5771.535926,9020.12129,8890.304763,8570.406505,8978.48919,11297.25729,10784.41295,11762.36894,13471.90104,14075.67849,14028.5138,12861.37843,14550.95581,14584.21576,12467.0581
Provincial,UDON THANI,Chain Volume Measures,Mining and quarrying,8.562898,56.184639,72.384624,40.270972,48.045892,50.43163,51.697844,33.527948,33.471759,28.9238,28.795392,283.925352,3555.149401,3264.718119,3246.424434,3291.397119,3349.944327,3614.390272,3406.079804,4053.943636,4532.570464,4401.29562,2997.605196,3056.551213,3320.58708,3681.361893
Provincial,UDON THANI,Chain Volume Measures,Manufacturing,3969.307958,4192.082072,5242.214786,3686.088708,3901.41089,4622.398525,4111.113743,4539.183936,5643.676782,5291.392123,4178.403877,4678.508195,5242.895664,5332.13021,4931.420267,5230.935731,7183.759296,6477.26246,7632.958844,8640.064906,8711.641754,8731.734951,8759.20464,10283.43464,9964.817613,7473.164681
Provincial,UDON THANI,Chain Volume Measures,"Electricity, gas, steam and air conditioning supply",512.988274,555.757807,592.044423,606.502635,574.784519,605.990199,621.952787,634.492763,637.710009,645.129463,656.013894,668.547899,698.219363,739.3019,885.486013,950.085218,1003.411658,1196.883583,1194.162719,1280.669215,1277.770123,1364.893377,1396.514225,1452.196834,1608.425824,1596.082953
Provincial,UDON THANI,Chain Volume Measures,"Water supply; sewerage, waste management and remediation activities",135.966926,151.234309,165.773863,160.196246,147.613242,170.610505,184.289467,170.035568,172.238422,170.795565,175.342044,161.574566,166.129011,161.828628,173.783448,182.338686,170.883017,181.848441,195.30822,230.309156,260.061662,271.142168,285.25452,285.807984,281.102561,306.045553
Provincial,UDON THANI,Chain Volume Measures,Services,24549.57789,26623.5844,27263.27311,25167.02855,25474.19491,26271.39067,25600.75649,27562.94015,29510.78336,30574.45404,31396.09095,32257.52379,33595.70453,31621.7424,36756.12197,37444.69079,39562.53478,41754.24,42751.03912,41641.2347,42521.55615,42728.20681,44708.80996,43934.30843,44407.0112,44075.13962
Provincial,UDON THANI,Chain Volume Measures,Construction,2435.255522,3168.628098,2113.76817,1370.566801,1524.041426,2781.720157,1427.849866,1811.885986,2108.761893,2180.583097,2094.320274,2151.976207,1965.730472,1831.294674,3545.654267,2414.263989,2801.789874,3111.645099,2695.296547,3268.987466,3365.362986,3417.22844,3222.131986,2184.224389,2051.771882,2297.512271
Provincial,UDON THANI,Chain Volume Measures,Wholesale and retail trade and repair of motor vehicles and motorcycle,4990.296032,5245.438536,5361.89975,4558.533016,5668.341668,4708.875533,4789.646033,5063.977975,5742.548087,5562.849182,5680.321723,6345.236058,6884.540446,6384.08553,7378.151445,7471.360695,7346.282718,7462.635816,7918.757933,8103.656936,8681.811605,9118.13129,9820.160837,10137.35586,10054.22686,9690.415239
Provincial,UDON THANI,Chain Volume Measures,Transportation and storage,1979.252035,2058.86309,2005.676995,1815.515145,1681.016162,1649.763262,1742.497243,1832.311856,1802.160157,1749.297318,1851.990611,1879.097264,1956.701168,1852.525664,1824.433813,1728.223167,1838.140917,1975.658084,1996.362694,2155.891131,2008.663022,2224.794558,2401.40846,2439.252662,2418.888971,2102.647739
Provincial,UDON THANI,Chain Volume Measures,Accommodation and food service activities,1255.980487,1393.00716,1207.711343,932.42827,996.465084,1070.218379,1101.062355,945.957823,923.336499,1171.30661,1143.801761,1054.333524,1001.111922,938.664337,1203.306509,962.540189,1039.363117,1020.293317,1073.945935,1064.544675,1125.09956,1130.700604,1242.684227,1339.825704,1484.269359,1334.921623
Provincial,UDON THANI,Chain Volume Measures,Information and communication,331.325576,361.896908,397.56945,436.157888,435.028191,447.875461,602.563801,657.178616,681.158052,731.112538,806.771416,866.252074,882.768787,946.591602,907.660623,1014.915315,1092.667477,1123.945821,1066.694714,969.352694,1047.823593,1144.936027,1233.289763,1423.905334,1579.288659,1660.941795
Provincial,UDON THANI,Chain Volume Measures,Financial and insurance activities,2790.30441,2957.121728,2747.377551,2376.215403,1789.107617,1833.897374,1716.86019,1822.902609,1945.684999,2017.825622,2209.559922,2526.149726,2819.661309,2822.535807,3175.380008,3325.261558,3458.401461,4003.067699,4645.940153,5067.10782,5019.103557,5660.93723,5827.742006,6253.029742,6575.687314,6785.418457
Provincial,UDON THANI,Chain Volume Measures,Real estate activities,1716.635132,1980.908788,2325.069406,2764.394458,3223.075045,3299.455806,3264.660042,3726.948838,3994.817658,4163.809519,4280.207126,4601.286414,5189.318663,4183.743441,5126.374335,6366.100969,6807.701025,5332.715144,6906.791538,5248.473987,6325.001892,4690.691482,5837.419971,5034.259664,5011.14032,5249.917546
Provincial,UDON THANI,Chain Volume Measures,"Professional, scientific and technical activities",19.055608,28.65751,26.379174,15.713253,19.315677,16.316978,16.652081,22.527879,24.904933,25.15423,27.365106,29.962497,31.055297,26.523113,30.196787,27.227933,41.66251,43.2853,43.2771,44.361471,51.119998,57.870127,51.899369,49.802163,56.415802,61.662837
Provincial,UDON THANI,Chain Volume Measures,Administrative and support service activities,18.369018,23.890841,65.227661,58.266631,85.360885,111.579906,267.058092,298.75498,334.688535,353.317471,268.155267,299.668501,301.238975,504.141822,650.056163,720.033237,613.39576,478.479484,519.462462,545.834182,551.50929,538.51053,613.772287,583.770266,581.005746,404.274005
Provincial,UDON THANI,Chain Volume Measures,Public administration and defence; compulsory social security,2937.037323,3088.715783,3312.485663,3638.454559,3894.080244,4083.054698,4192.301836,4940.952952,5193.782404,5325.76341,5558.912206,4759.144758,4516.088659,3787.625536,3845.49956,4358.030539,4613.296226,5756.667425,4902.149573,3717.586539,3949.534733,3942.884458,3962.763443,4074.903855,4158.175613,4022.317688
Provincial,UDON THANI,Chain Volume Measures,Education,4344.244493,4953.720678,6054.016299,5363.427913,4085.4696,4117.26846,4123.950092,4019.341505,4338.818744,4510.998089,4716.601595,5220.261059,5542.349905,5561.930328,5910.201085,6308.704245,7056.142479,7689.062639,7658.685219,7642.491694,7053.660093,6839.653591,6799.102213,6375.974356,6332.97745,6309.513821
Provincial,UDON THANI,Chain Volume Measures,Human health and social work activities,1501.20712,1138.293191,1298.898933,1347.146993,1378.311406,1456.46163,1560.005354,1691.229069,1643.128823,1741.17475,1793.564444,1829.714228,1895.580903,2000.335835,2234.786489,2102.667015,2093.584743,2231.48516,2289.183908,2368.113586,2392.092085,2472.113705,2565.771299,2693.777806,2894.428605,3177.596246
Provincial,UDON THANI,Chain Volume Measures,"Arts, entertainment and recreation",29.343156,44.819896,41.661628,38.744169,44.767421,47.948162,48.156911,47.936772,92.527311,174.782435,186.938797,156.581216,75.190459,69.198952,66.603324,84.032227,93.99337,107.591415,106.79064,104.450594,109.470397,146.399618,171.750594,199.479027,235.958024,205.823862
Provincial,UDON THANI,Chain Volume Measures,Other service activities,570.337453,551.086597,584.887627,631.214167,649.345691,661.933195,757.781322,681.033284,684.465127,863.141904,757.459037,584.153235,679.664823,692.04423,890.79238,810.508254,893.94585,927.889006,977.417063,903.336482,912.663989,915.248367,986.496707,978.14965,901.606875,890.968761
Provincial,UDON THANI,Chain Volume Measures,Gross provincial product (CVMs),33770.44742,36543.93471,37887.91572,34049.5851,35366.25213,37395.80678,35697.35853,38157.59259,42612.35302,42670.08431,41758.562,43764.61654,49222.36264,47405.56175,52171.42179,53399.44873,60062.95415,61787.29347,63793.46935,65707.75411,67665.25693,68263.90835,69276.98556,71375.27387,71814.14151,68468.86041
Provincial,LOEI,Current Market Prices,Agriculture,2711.802588,2989.757247,2969.024318,3181.870784,2821.495994,2754.575738,2835.922712,3063.248546,3433.59875,3364.867449,3378.298071,3885.343085,4626.955927,4910.272865,5766.883655,9111.167231,12453.07513,12728.59442,12800.10809,12824.28694,12773.45852,13559.00848,14728.64984,15188.42294,14308.89178,13181.94023
Provincial,LOEI,Current Market Prices,Agriculture,2711.802588,2989.757247,2969.024318,3181.870784,2821.495994,2754.575738,2835.922712,3063.248546,3433.59875,3364.867449,3378.298071,3885.343085,4626.955927,4910.272865,5766.883655,9111.167231,12453.07513,12728.59442,12800.10809,12824.28694,12773.45852,13559.00848,14728.64984,15188.42294,14308.89178,13181.94023
Provincial,LOEI,Current Market Prices,"Agriculture, forestry and fishing",2711.802588,2989.757247,2969.024318,3181.870784,2821.495994,2754.575738,2835.922712,3063.248546,3433.59875,3364.867449,3378.298071,3885.343085,4626.955927,4910.272865,5766.883655,9111.167231,12453.07513,12728.59442,12800.10809,12824.28694,12773.45852,13559.00848,14728.64984,15188.42294,14308.89178,13181.94023
Provincial,LOEI,Current Market Prices,Non-Agriculture,7315.111621,8722.867549,9417.195598,9672.397356,9788.233686,10709.43977,10638.22843,11532.1424,11861.20043,13051.37716,13833.3034,15296.69085,18684.32163,18872.49148,18823.03936,21132.83974,23609.71803,27359.37487,28203.77453,29819.78246,29786.74184,33579.03204,37767.35085,39908.66866,40019.90193,38627.18765
Provincial,LOEI,Current Market Prices,Industrial,908.109792,964.132462,958.055433,1038.086972,976.722191,942.512545,1007.062039,1176.695819,1423.58818,1508.301971,1306.86672,1657.147202,3930.930733,4259.978929,2937.765885,3893.963087,4019.092585,5253.403822,5612.018557,7158.911243,5598.794133,7480.647728,9421.075006,9779.594651,8952.527784,7651.410893
Provincial,LOEI,Current Market Prices,Mining and quarrying,258.868902,274.531674,284.72825,203.340395,232.085928,226.124962,212.254959,335.062347,326.047554,359.703104,329.796276,493.297976,2504.310529,2531.320128,1017.808701,1481.872293,1657.845557,1581.84116,1104.794513,1026.201048,719.456854,1084.220655,1385.163676,1208.855672,1080.254857,1281.744809
Provincial,LOEI,Current Market Prices,Manufacturing,479.981361,505.459351,464.48003,585.847248,520.67417,483.489241,555.31252,602.695639,835.602058,860.562003,691.436838,862.5405,1111.082036,1410.350545,1516.932243,1986.283466,1917.883006,3152.718647,3921.187198,5510.282625,4255.24654,5737.731364,7372.261271,7881.087128,6861.305173,5271.180273
Provincial,LOEI,Current Market Prices,"Electricity, gas, steam and air conditioning supply",126.990691,138.718338,158.378215,198.535793,168.158195,173.680632,176.520631,188.357286,207.975266,235.740233,232.851433,250.667925,266.325901,264.490371,332.937347,352.752903,366.574052,427.370374,473.342276,497.616845,482.420701,510.28272,511.958983,517.496373,828.768855,909.80064
Provincial,LOEI,Current Market Prices,"Water supply; sewerage, waste management and remediation activities",42.268838,45.423099,50.468938,50.363535,55.803898,59.21771,62.973929,50.580546,53.963302,52.296632,52.782173,50.640801,49.212267,53.817885,70.087594,73.054424,76.789971,91.473641,112.69457,124.810724,141.670038,148.412989,151.691076,172.155477,182.198899,188.685171
Provincial,LOEI,Current Market Prices,Services,6407.001829,7758.735087,8459.140165,8634.310384,8811.511495,9766.927224,9631.166395,10355.44658,10437.61226,11543.07518,12526.43668,13639.54365,14753.39089,14612.51255,15885.27348,17238.87665,19590.62545,22105.97105,22591.75598,22660.87121,24187.9477,26098.38432,28346.27585,30129.07401,31067.37414,30975.77675
Provincial,LOEI,Current Market Prices,Construction,779.188806,1027.984193,1013.444555,647.805649,545.899852,857.613477,790.74562,821.485828,831.112193,931.06032,1023.144145,1112.171797,1313.253357,1130.341184,1440.100822,1466.681332,1833.342986,1717.369053,2002.061052,1880.341377,1790.489457,1959.427175,2117.9571,2141.178976,2135.224301,2003.112208
Provincial,LOEI,Current Market Prices,Wholesale and retail trade and repair of motor vehicles and motorcycle,1080.785635,1283.022233,1388.463987,1250.915602,1308.428831,1262.02298,1263.07882,1293.255672,1399.317003,1465.367506,1528.576505,1784.111807,2148.207685,2241.30311,2566.011998,3172.839862,3777.120011,4090.719464,4015.787525,4636.382,5171.158829,6060.818285,6740.219522,7300.445698,7350.333597,7130.358078
Provincial,LOEI,Current Market Prices,Transportation and storage,298.766034,363.503876,379.018039,421.341598,443.371015,379.392008,417.168629,470.41564,412.810933,307.759626,344.002901,401.832802,453.684069,452.826213,459.94172,432.072736,473.333661,487.378803,573.448016,665.113754,737.30122,818.495796,971.533375,1124.490105,1358.60721,1370.295727
Provincial,LOEI,Current Market Prices,Accommodation and food service activities,178.514783,539.979765,655.063693,781.41623,853.912214,934.267513,662.858822,636.016126,451.96484,642.812808,728.421188,647.78578,571.553576,367.275594,435.052839,381.878854,359.09016,368.396408,434.132107,453.503552,560.964608,620.499512,702.00909,791.238729,873.134486,603.140414
Provincial,LOEI,Current Market Prices,Information and communication,99.045491,109.238442,120.708085,135.317972,139.99313,155.407599,211.864949,231.590408,263.030036,253.594599,258.090866,219.453807,216.15721,261.642727,292.460176,320.827365,374.713561,371.409484,358.01769,300.293541,340.670887,292.190716,351.638984,374.283848,445.113319,454.989112
Provincial,LOEI,Current Market Prices,Financial and insurance activities,504.212086,615.639263,576.648178,583.977672,398.748814,496.598695,540.884947,594.378465,652.164327,813.314666,959.095131,1242.365936,1319.707906,1355.904781,1477.72283,1597.463802,1709.379642,1950.564485,2266.235433,2533.649201,2786.946014,3019.182277,3204.290701,3449.144001,3712.998365,3868.775112
Provincial,LOEI,Current Market Prices,Real estate activities,586.760088,696.34467,841.501258,1019.183829,1190.763664,1219.091151,1166.17322,1300.235221,1361.711,1401.55044,1440.444299,1558.52509,1682.287176,1890.591715,1808.719348,1672.17202,1631.726216,2014.351119,1945.918544,1512.523161,1559.582158,1772.457594,2151.35915,2549.827642,2369.129404,2360.307366
